Year,Term,Course,Section,Cross listing 1,Cross listing 2,Cross listing 3,Gender,Age,Student Status,Major ,College ,Race,Ethnicity,Citizenship,Residency
2021,Spring,GVPT388R,101,,,,Male,23,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,20,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Male,19,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,19,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Female,19,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,GVPT388R,101,,,,Female,18,Undergraduate,GVPT INTLREL,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Male,31,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Male,21,Undergraduate,GOVT & POLIT,BSOS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Male,21,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Male,20,Undergraduate,GOVT & POLIT,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,GVPT388R,101,,,,Male,21,Undergraduate,HISTORY,ARHU,Hispanic,Hispanic Yes,Deferred Action,USM Nonresident Tuition Exempt
2021,Spring,HESI315,101,,,,Male,20,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI315,101,,,,Female,20,Undergraduate,LTSC,LTSC,White,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI315,101,,,,Female,19,Undergraduate,FINANCE,BMGT,White,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI315,101,,,,Male,19,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI315,101,,,,Female,20,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI315,101,,,,Female,20,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
2021,Spring,HESI315,101,,,,Female,19,Undergraduate,KINESIOLOGY,SPHL,White,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI315,101,,,,Female,19,Undergraduate,FINANCE,BMGT,White,Hispanic No,US Citizen,Resident
2021,Spring,HESI315,101,,,,Female,20,Undergraduate,LTSC UNDECID,LTSC,Unknown,Hispanic No,Forgn Student,Non-resident
2021,Spring,HESI315,201,,,,Female,21,Undergraduate,HEAR+SPCH SC,BSOS,White,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI315,201,,,,Female,20,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
2021,Spring,HESI315,201,,,,Female,20,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI315,201,,,,Male,20,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,HESI315,201,,,,Female,19,Undergraduate,MGMT,BMGT,Asian,Hispanic No,US Citizen,Resident
2021,Spring,HESI315,201,,,,Female,19,Undergraduate,ED-ELEM-PRE,EDUC,Asian,Hispanic No,US Citizen,Resident
2021,Spring,HESI315,201,,,,Female,20,Undergraduate,ECONOMICS-BS,BSOS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,HESI315,201,,,,Female,20,Undergraduate,ECONOMICS,BSOS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,HESI315,201,,,,Male,20,Undergraduate,ED-SPEC-PRE,EDUC,Unknown,Hispanic Unknown,US Citizen,Resident
2021,Spring,HESI315,201,,,,Male,19,Undergraduate,LTSC UNDECID,LTSC,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,HESI418V,101,,,,Female,22,Undergraduate,INFO SCI,INFO,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,HESI418V,101,,,,Female,22,Undergraduate,COMM,ARHU,Black or African American,Hispanic No,Forgn Student,Non-resident
2021,Spring,HESI418V,101,,,,Male,22,Undergraduate,FINANCE,BMGT,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Spring,HESI418V,101,,,,Female,21,Undergraduate,SOCIOLOGY,BSOS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,HESI418V,101,,,,Female,21,Undergraduate,COMM,ARHU,Asian,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI418V,101,,,,Female,20,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Resident
2021,Spring,HESI418V,101,,,,Female,20,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Spring,HESI418V,101,,,,Female,21,Undergraduate,HEAR+SPCH SC,BSOS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,HESI418V,101,,,,Male,20,Undergraduate,COMM,ARHU,White,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI418V,101,,,,Male,19,Undergraduate,EDS-LANG-PRE,EDUC,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,HESI418V,101,,,,Male,19,Undergraduate,ENGR-CIVIL,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,HESI418V,101,,,,Male,21,Undergraduate,BIO SCI:GENB,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,HESI418V,101,,,,Male,21,Undergraduate,MARKETING,BMGT,White,Hispanic No,US Citizen,Resident
2021,Spring,HESI418V,101,,,,Male,21,Undergraduate,COMPUTER SCI,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,HESI418V,101,,,,Female,20,Undergraduate,LTSC UNDECID,LTSC,Unknown,Hispanic No,Forgn Student,Non-resident
2021,Spring,HESI771,101,,,,Male,36,Graduate,GEORGE WASH,SPEC,Unknown,Hispanic Unknown,US Citizen,Resident except for admissions
2021,Spring,HESI771,101,,,,Female,34,Graduate,HOWARD UNIV,SPEC,Unknown,Hispanic Unknown,US Citizen,Resident except for admissions
2021,Spring,HESI771,101,,,,Male,22,Graduate,HESI HISA,EDUC,Asian,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI771,101,,,,Male,33,Graduate,HESI HISA,EDUC,Unknown,Hispanic Unknown,Forgn Student,Non-resident
2021,Spring,HESI771,101,,,,Female,24,Graduate,HESI HISA,EDUC,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Spring,HESI771,101,,,,Male,24,Graduate,HESI HISA,EDUC,White,Hispanic No,US Citizen,Non-resident
2021,Spring,HESI771,101,,,,Female,22,Graduate,HESI HISA,EDUC,Unknown,Hispanic Unknown,US Citizen,Non-resident
2021,Spring,HESI771,101,,,,Female,25,Graduate,HESI HISA,EDUC,Unknown,Hispanic Unknown,US Citizen,Non-resident
2021,Spring,HIST429G,101,PERS498W,SLLC499I,,Male,22,Undergraduate,HISTORY,ARHU,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,HONR269T,101,,,,Male,20,Undergraduate,BIO SCI:ECEV,CMNS,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,HONR269T,101,,,,Male,22,Undergraduate,FINANCE,BMGT,White,Hispanic No,US Citizen,Resident
2021,Spring,HONR269T,101,,,,Male,20,Undergraduate,GOVT & POLIT,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,HONR269T,101,,,,Female,19,Undergraduate,PSYCH BS,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,HONR269T,101,,,,Male,20,Undergraduate,MATH-STAT,CMNS,White,Hispanic No,US Citizen,Resident
2021,Spring,HONR269T,101,,,,Female,19,Undergraduate,ED-ELEM-PRE,EDUC,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Spring,HONR269T,101,,,,Female,19,Undergraduate,PSYCH BS,BSOS,White,Hispanic No,US Citizen,Resident
2021,Spring,HONR269T,101,,,,Male,20,Undergraduate,CRIM-JUSTICE,BSOS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,HONR269T,101,,,,Female,20,Undergraduate,ENGR-MECH,ENGR,Two or More,Hispanic No,US Citizen,Resident
2021,Spring,HONR269T,101,,,,Male,19,Undergraduate,COMP ENGIN,ENGR,Asian,Hispanic No,US Citizen,Resident
2021,Spring,INST408R,101,,,,Male,22,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,Forgn Student,Non-resident
2021,Spring,INST408R,101,,,,Female,23,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Non-resident
2021,Spring,INST408R,101,,,,Female,22,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Resident
2021,Spring,INST408R,101,,,,Male,22,Undergraduate,COMPUTER SCI,CMNS,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,INST408R,101,,,,Female,22,Undergraduate,COMPUTER SCI,CMNS,Asian,Hispanic No,US Citizen,Resident
2021,Spring,INST408R,101,,,,Male,22,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,Forgn Student,Non-resident
2021,Spring,INST408R,101,,,,Male,23,Undergraduate,INFO SCI,INFO,Asian,Hispanic No,US Citizen,Resident
2021,Spring,INST408R,101,,,,Male,38,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,US Citizen,Resident
2021,Spring,PERS498W,101,HIST429G,SLLC499I,,Male,41,Graduate,COMP LIT,ARHU,White,Hispanic No,Forgn Student,Non-resident
2021,Spring,PERS498W,101,HIST429G,SLLC499I,,Female,21,Undergraduate,PSYCHOLOGY,BSOS,White,Hispanic No,US Citizen,Resident
2021,Summer,CCJS458C,GC01,MLAW358A,,,Female,20,Undergraduate,CRIM-JUSTICE,BSOS,Asian,Hispanic No,,Non-resident
2021,Summer,CCJS458C,GC01,MLAW358A,,,Female,21,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,,Non-resident
2021,Summer,CCJS458C,GC01,MLAW358A,,,Male,23,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,,Non-resident
2021,Summer,CCJS458C,GC01,MLAW358A,,,Female,21,Undergraduate,CRIM-JUSTICE,BSOS,Black or African American,Hispanic No,,Resident
2021,Summer,CCJS458C,GC01,MLAW358A,,,Female,21,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,,Resident
2021,Summer,CCJS458C,GC01,MLAW358A,,,Female,26,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,,Resident
2021,Summer,CCJS458C,GC01,MLAW358A,,,Female,22,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,,Resident
2021,Summer,CCJS458C,GC01,MLAW358A,,,Male,36,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,,Resident
2021,Summer,CCJS458C,GC01,MLAW358A,,,Female,24,Undergraduate,PUB POLICY,PLCY,Black or African American,Hispanic No,,Resident
2021,Summer,CCJS458C,GC01,MLAW358A,,,Female,21,Undergraduate,ACA ACH PROG,UGST,Hispanic,Hispanic Yes,,Resident
2021,Summer,ENGL391,GC01,,,,Female,22,Undergraduate,AGST EDUC,AGNR,White,Hispanic No,,Resident
2021,Summer,ENGL391,GC01,,,,Female,32,Undergraduate,CLASSICS,ARHU,Hispanic,Hispanic Yes,,Resident
2021,Summer,ENGL391,GC01,,,,Female,22,Undergraduate,ENGLISH,ARHU,Hispanic,Hispanic Yes,,Resident
2021,Summer,ENGL391,GC01,,,,Male,26,Undergraduate,PHILOSOPHY,ARHU,White,Hispanic No,,Resident
2021,Summer,ENGL391,GC01,,,,Male,22,Undergraduate,COMM,ARHU,White,Hispanic No,,Resident
2021,Summer,ENGL391,GC01,,,,Male,25,Undergraduate,HISTORY,ARHU,White,Hispanic No,,Resident
2021,Summer,ENGL391,GC01,,,,Male,35,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,,Resident
2021,Summer,ENGL391,GC01,,,,Female,20,Undergraduate,PSYCH BS,BSOS,White,Hispanic No,,Resident
2021,Summer,ENGL391,GC01,,,,Female,21,Undergraduate,CRIM-JUSTICE,BSOS,White,Hispanic No,,Resident
2021,Summer,ENGL391,GC01,,,,Male,33,Undergraduate,GEO SCI GIS,BSOS,White,Hispanic No,,Resident
2021,Summer,ENGL391,GC01,,,,Male,23,Undergraduate,GEOLOGY,CMNS,Black or African American,Hispanic No,,Resident
2021,Summer,ENGL391,GC01,,,,Female,22,Undergraduate,ED-CURR+INST,EDUC,Hispanic,Hispanic Yes,,Resident
2021,Summer,ENGL391,GC01,,,,Female,22,Undergraduate,ED-ELEM-PRO,EDUC,White,Hispanic No,,Resident
2021,Summer,ENGL391,GC01,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,White,Hispanic No,,Resident
2021,Summer,ENGL391,GC01,,,,Male,21,Undergraduate,INFO SCI,INFO,Black or African American,Hispanic No,,Resident
2021,Summer,ENGL391,GC01,,,,Female,21,Undergraduate,KINESIOLOGY,SPHL,Black or African American,Hispanic No,,Resident
2021,Summer,ENGL409M,GC01,THET428E,,,Female,22,Undergraduate,ENGLISH,ARHU,White,Hispanic No,,Non-resident
2021,Summer,ENGL409M,GC01,THET428E,,,Female,20,Undergraduate,ENGLISH,ARHU,Asian,Hispanic No,,Resident
2021,Summer,ENGL409M,GC01,THET428E,,,Female,21,Undergraduate,ENGLISH,ARHU,Hispanic,Hispanic Yes,,Resident
2021,Summer,ENGL409M,GC01,THET428E,,,Male,22,Undergraduate,ENGLISH,ARHU,Hispanic,Hispanic Yes,,Resident
2021,Summer,ENGL409M,GC01,THET428E,,,Male,23,Undergraduate,ENGLISH,ARHU,Two or More,Hispanic No,,Resident
2021,Summer,ENGL409M,GC01,THET428E,,,Male,24,Undergraduate,ENGLISH,ARHU,Unknown,Hispanic Unknown,,Resident
2021,Summer,ENGL409M,GC01,THET428E,,,Female,21,Undergraduate,COMM,ARHU,White,Hispanic No,,Resident
2021,Summer,ENGL409M,GC01,THET428E,,,Female,30,Undergraduate,ART HISTORY,ARHU,White,Hispanic No,,Resident
2021,Summer,ENGL409M,GC01,THET428E,,,Male,22,Undergraduate,ENGLISH,ARHU,White,Hispanic No,,Resident
2021,Summer,ENGL409M,GC01,THET428E,,,Female,20,Undergraduate,PSYCHOLOGY,BSOS,Asian,Hispanic No,,Resident
2021,Summer,ENGL409M,GC01,THET428E,,,Female,22,Undergraduate,EDS-ENGL-PRE,EDUC,Asian,Hispanic No,,Resident
2021,Summer,FMSC286,GC01,,,,Female,20,Undergraduate,COMM,ARHU,White,Hispanic No,,Non-resident
2021,Summer,FMSC286,GC01,,,,Female,20,Undergraduate,FINANCE,BMGT,Asian,Hispanic No,,Resident
2021,Summer,FMSC286,GC01,,,,Male,23,Undergraduate,PUB POLICY,PLCY,Hispanic,Hispanic Yes,,Resident
2021,Summer,FMSC286,GC01,,,,Female,21,Undergraduate,PUB HLTH SCI,SPHL,Asian,Hispanic No,,Resident
2021,Summer,FMSC286,GC01,,,,Female,20,Undergraduate,PUB HLTH SCI,SPHL,Black or African American,Hispanic No,,Resident
2021,Summer,HIST328I,GC01,WMST379L,LASC348A,,Female,22,Undergraduate,ENGLISH,ARHU,Black or African American,Hispanic No,,Resident
2021,Summer,HIST328I,GC01,WMST379L,LASC348A,,Female,30,Undergraduate,SPANISH,ARHU,Hispanic,Hispanic Yes,,Resident
2021,Summer,HIST328I,GC01,WMST379L,LASC348A,,Female,21,Undergraduate,HISTORY,ARHU,White,Hispanic No,,Resident
2021,Summer,HIST328I,GC01,WMST379L,LASC348A,,Female,24,Graduate,HISTORY,ARHU,White,Hispanic No,,Resident
2021,Summer,HIST328I,GC01,WMST379L,LASC348A,,Female,25,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,,Resident
2021,Summer,LARC489A,GC01,HONR338A,,,Female,25,Graduate,MLA,AGNR,Asian,Hispanic No,,Non-resident
2021,Summer,LARC489A,GC01,HONR338A,,,Male,23,Undergraduate,LNDSCPE ARCH,AGNR,Asian,Hispanic No,,Resident
2021,Summer,LARC489A,GC01,HONR338A,,,Male,27,Undergraduate,LNDSCPE ARCH,AGNR,Asian,Hispanic No,,Resident
2021,Summer,LARC489A,GC01,HONR338A,,,Female,21,Undergraduate,LNDSCPE ARCH,AGNR,Unknown,Hispanic Unknown,,Resident
2021,Summer,LARC489A,GC01,HONR338A,,,Female,21,Undergraduate,LNDSCPE ARCH,AGNR,White,Hispanic No,,Resident
2021,Summer,LARC489A,GC01,HONR338A,,,Female,21,Undergraduate,LNDSCPE ARCH,AGNR,White,Hispanic No,,Resident
2021,Summer,LARC489A,GC01,HONR338A,,,Female,26,Undergraduate,LNDSCPE ARCH,AGNR,White,Hispanic No,,Resident
2021,Summer,LARC489A,GC01,HONR338A,,,Female,21,Undergraduate,ART STUDIO,ARHU,Asian,Hispanic No,,Resident
2021,Summer,LASC348A,GC01,WMST379L,HIST328I,,Female,25,Undergraduate,SPANISH,ARHU,Asian,Hispanic No,,Resident
2021,Summer,LASC348A,GC01,WMST379L,HIST328I,,Female,45,Undergraduate,GOVT & POLIT,BSOS,White,Hispanic No,,Resident
2021,Summer,MIEH607,WB11,,,,Female,23,Graduate,MPH ENV HLTH,SPHL,Asian,Hispanic No,,Resident
2021,Summer,MIEH607,WB11,,,,Female,33,Graduate,MPH ENV HLTH,SPHL,Asian,Hispanic No,,Resident
2021,Summer,MIEH607,WB11,,,,Female,25,Graduate,MPH EPID,SPHL,Asian,Hispanic No,,Resident
2021,Summer,MIEH607,WB11,,,,Female,35,Graduate,MPH PHPP,SPHL,Black or African American,Hispanic No,,Resident
2021,Summer,MIEH607,WB11,,,,Female,24,Graduate,MPH ENV HLTH,SPHL,Unknown,Hispanic Unknown,,Resident
2021,Summer,MIEH607,WB11,,,,Female,25,Graduate,MPH PHPP,SPHL,White,Hispanic No,,Resident
2021,Summer,WMST379L,GC01,LASC348A,HIST328I,,Female,22,Undergraduate,JOURNALISM,JOUR,White,Hispanic No,,Resident
2021,Fall,ANSC243,101,,,,Female,19,Undergraduate,LTSC UNDECID,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,ANSC243,101,,,,Male,31,Undergraduate,LTSC,LTSC,Hispanic,Hispanic Yes,US Citizen,USM Military NonResident InSta
2021,Fall,ANSC243,101,,,,Female,21,Undergraduate,LTSC,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,ENGL378M,101,MITH301,CMLT398M,LASC348C,Female,19,Undergraduate,ENGLISH,ARHU,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT482,101,,,,Male,22,Undergraduate,PUB HLTH SCI,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT482,101,,,,Female,22,Undergraduate,GOVT & POLIT,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT482,101,,,,Male,23,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT482,101,,,,Female,21,Undergraduate,ANTHROPOLOGY,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT482,101,,,,Male,21,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT485,101,,,,Female,20,Undergraduate,GOVT & POLIT,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT485,101,,,,Male,22,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,HONR269T,101,,,,Male,21,Undergraduate,ENGR-MECH,ENGR,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT354,101,,,,Female,20,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT354,101,,,,Female,26,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT354,102,,,,Male,20,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT354,102,,,,Male,20,Undergraduate,ECONOMICS,BSOS,Hispanic,Hispanic Yes,Non US citizen,Non-resident
2021,Fall,GVPT354,102,,,,Male,20,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT354,103,,,,Female,20,Undergraduate,MARKETING,BMGT,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT354,103,,,,Female,20,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT354,103,,,,Female,19,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,GVPT354,103,,,,Male,21,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Fall,HESI418V,101,,,,Female,21,Undergraduate,PSYCHOLOGY,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,HESI418V,101,,,,Female,19,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,HESI315,501,,,,Female,20,Undergraduate,KINESIOLOGY,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,RDEV689D,101,,,,Male,23,Graduate,ARCH RDEV,ARCH,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,LASC234,102,,,,Male,19,Undergraduate,COMPUTER SCI,CMNS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,LASC234,102,,,,Male,19,Undergraduate,LTSC UNDECID,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,LASC234,102,,,,Female,18,Undergraduate,ACCOUNTING,BMGT,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,LASC234,102,,,,Male,20,Undergraduate,LTSC UNDECID,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,LASC234,102,,,,Male,18,Undergraduate,LTSC,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,LASC234,102,,,,Male,20,Undergraduate,CRIM-JUSTICE,BSOS,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Fall,LASC234,102,,,,Female,19,Undergraduate,LTSC UNDECID,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,LASC234,102,,,,Female,22,Undergraduate,FAMILY SCI,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,LASC234,102,,,,Female,20,Undergraduate,PSYCHOLOGY,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,LASC458,101,,,,Female,22,Undergraduate,GVPT INTLREL,BSOS,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,ENGL101,1402,,,,Male,20,Undergraduate,SPHL UNDECID,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,ENGL101,1402,,,,Male,18,Undergraduate,LTSC,LTSC,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,ENGL101,1402,,,,Female,21,Undergraduate,COMM HEALTH,SPHL,Hispanic,Hispanic Yes,US Citizen,Resident
2021,Fall,ENGL101,1402,,,,Female,18,Undergraduate,LTSC,LTSC,Hispanic,Hispanic Yes,US Citizen,Non-resident
2021,Fall,ENGL101,1402,,,,Female,18,Undergraduate,LTSC,LTSC,Hispanic,Hispanic Yes,US Citizen,Non-resident
